"sites","date","temp_95","wb_temp_95","heat_index_95","rel_hum_95","temp_max","wb_temp_max","heat_index_max","rel_hum_max","temp_mn","wb_temp_mn","heat_index_mn","rel_hum_mn","temp_05","wb_temp_05","heat_index_05","rel_hum_05","habitat","location"
"Classroom_SMC7",2024-04-13,18.6916666666667,9.51666666666667,15.8277777777778,50.49,19.3333333333333,9.77777777777778,16.7777777777778,53.2,16.1666666666667,8.33618233618234,13.7628205128205,33.0679487179487,12.5138888888889,7.11111111111111,11.0944444444444,26.37,"forest","urban"
"Open_SMO9",2024-04-13,18.7722222222222,9.68333333333333,16.0416666666667,49.09,19.1666666666667,10.3888888888889,16.7222222222222,51.5,16.2200854700855,8.38960113960114,13.8262108262108,33.1717948717949,12.5777777777778,7.09444444444444,11.2361111111111,26.97,"open","urban"
"Overlook_SMO6",2024-04-13,19.7861111111111,10.2944444444444,17.5,51.33,20.3888888888889,10.6111111111111,18.2777777777778,55.5,16.8411680911681,8.8511396011396,14.5512820512821,33.4717948717949,12.6638888888889,7.27777777777778,11.4416666666667,26.185,"open","urban"
"Pool_SMP11",2024-04-13,19.2222222222222,9.88888888888889,16.7222222222222,52.375,19.6111111111111,10.1666666666667,17.3888888888889,55.9,16.0299145299145,8.48148148148148,13.7713675213675,35.1358974358974,12.3861111111111,7.25277777777778,11.1722222222222,27,"forest","urban"
"Classroom_SMC7",2024-04-14,26.6666666666667,14.8888888888889,24.6111111111111,53.54,26.9444444444444,15,24.7777777777778,61.6,21.5814814814815,11.8067901234568,19.6697530864198,31.3133333333333,9.26111111111111,5.32777777777778,8.37777777777778,23.835,"forest","urban"
"Open_SMO9",2024-04-14,26.5305555555556,14.8888888888889,24.45,68.2,26.7222222222222,15,24.6111111111111,69.7,21.1475308641975,11.6283950617284,19.2493827160494,32.8044444444444,7.41388888888889,5,6.93888888888889,24.2,"open","urban"
"Overlook_SMO6",2024-04-14,26.7583333333333,14.7777777777778,24.6722222222222,57.585,27.1666666666667,15,25,60.9,21.391975308642,11.6185185185185,19.4654320987654,31.2622222222222,8.44444444444445,4.82777777777778,7.72222222222222,23.6,"open","urban"
"Pool_SMP11",2024-04-14,27.1666666666667,15.3388888888889,25.2222222222222,70.465,27.4444444444444,15.6666666666667,25.3888888888889,72,20.6012345679012,11.9382716049383,19.016049382716,37.9166666666667,7.46388888888889,5.16666666666667,7.11111111111111,25.99,"forest","urban"
"Classroom_SMC7",2024-04-15,30.475,18.1111111111111,29.0611111111111,78.61,31.5555555555556,18.6111111111111,30.3888888888889,79.8,25.2814814814815,16.3864197530864,24.1641975308642,43.5055555555556,15.4083333333333,13.1361111111111,15.05,26.79,"forest","urban"
"Open_SMO9",2024-04-15,29.8694444444444,17.8888888888889,28.3888888888889,83.955,31.1666666666667,18.8888888888889,30.2222222222222,85.5,24.8993827160494,16.2950617283951,23.8240740740741,44.9077777777778,14.8027777777778,13.1666666666667,14.7472222222222,27.58,"open","urban"
"Overlook_SMO6",2024-04-15,30.7277777777778,18.0111111111111,29.2222222222222,77.91,31.5555555555556,18.5,30.2222222222222,79.6,25.4574074074074,16.3481481481481,24.2950617283951,42.5122222222222,15.4888888888889,13.2166666666667,15.2472222222222,25.98,"open","urban"
"Pool_SMP11",2024-04-15,29.8944444444444,18.2222222222222,28.7777777777778,88.32,30.5555555555556,18.6111111111111,29.3888888888889,88.7,24.3308641975309,16.3407407407407,23.4074074074074,48.2188888888889,14.4694444444444,13.2777777777778,14.5,29.945,"forest","urban"
"Classroom_SMC7",2024-04-16,25.45,13.3888888888889,23.2027777777778,51.725,26.2222222222222,13.7777777777778,23.8888888888889,52.8,19.9861111111111,10.9166666666667,18.0555555555556,32.3273809523809,12.1666666666667,7.27777777777778,10.8888888888889,23.26,"forest","urban"
"Open_SMO9",2024-04-16,25.1972222222222,13.45,22.8888888888889,56.1,25.8888888888889,14.6666666666667,23.8888888888889,58.3,20.0648148148148,11.0827160493827,18.2135802469136,33.3222222222222,11.3527777777778,7.16666666666667,10.3888888888889,23.89,"open","urban"
"Overlook_SMO6",2024-04-16,25.0305555555556,13,22.7027777777778,50.455,26.1666666666667,13.6666666666667,23.7777777777778,51.6,20.6376543209877,11.0086419753086,18.6592592592593,29.9255555555556,12.4444444444444,7.55,11.1111111111111,21.7,"open","urban"
"Pool_SMP11",2024-04-16,24.6222222222222,13.45,22.6722222222222,56.465,25.6666666666667,14.1111111111111,23.5,58.2,19.2604938271605,10.8543209876543,17.470987654321,35.7411111111111,11.1916666666667,7.05,10.1666666666667,26.2,"forest","urban"
"Classroom_SMC7",2024-04-17,19.8638888888889,16.3888888888889,19.5611111111111,90.705,20.1111111111111,16.7222222222222,20,93.3,16.966049382716,13.6166666666667,16.3382716049383,69.6466666666667,12.7416666666667,8.66666666666667,11.7472222222222,48.59,"forest","urban"
"Open_SMO9",2024-04-17,20.1416666666667,16.45,19.8388888888889,88.495,20.3333333333333,16.7777777777778,20.1111111111111,93.2,17.1475308641975,13.6364197530864,16.4802469135802,68.3622222222222,12.4888888888889,8.55,11.4777777777778,48.825,"open","urban"
"Overlook_SMO6",2024-04-17,20.0861111111111,16.2777777777778,19.7527777777778,85.755,20.3888888888889,16.6111111111111,20.2777777777778,91.2,17.212962962963,13.5388888888889,16.4728395061728,67.0844444444444,12.9888888888889,8.88888888888889,11.9388888888889,45.79,"open","urban"
"Pool_SMP11",2024-04-17,19.4444444444444,16.7222222222222,19.2777777777778,92.585,19.7777777777778,16.8888888888889,19.5,95.3,16.5308641975309,13.8376543209877,16.1123456790123,74.9711111111111,11.6611111111111,8.56388888888889,11.05,54.73,"forest","urban"
"Classroom_SMC7",2024-04-18,19.6972222222222,15.95,19.2777777777778,98.2,20.6666666666667,16.3888888888889,20.3888888888889,98.5,16.6759259259259,14.6395061728395,16.558024691358,81.8177777777778,14.5,12.6666666666667,14.6111111111111,65.845,"forest","urban"
"Open_SMO9",2024-04-18,20.0361111111111,16.0611111111111,19.7027777777778,98.5,21.0555555555556,16.7222222222222,21,98.9,16.7938271604938,14.6888888888889,16.6679012345679,81.2177777777778,14.3333333333333,12.5,14.3277777777778,65.335,"open","urban"
"Overlook_SMO6",2024-04-18,19.8888888888889,15.6666666666667,19.3138888888889,98.21,20.0555555555556,16.2777777777778,19.7777777777778,98.5,16.7481481481481,14.4722222222222,16.5296296296296,79.7455555555556,14.5,12.6666666666667,14.7222222222222,62.645,"open","urban"
"Pool_SMP11",2024-04-18,19.8083333333333,16.1111111111111,19.45,100,20.2222222222222,16.3888888888889,19.8888888888889,100,16.566049382716,14.8049382716049,16.5703703703704,84.2111111111111,14.2777777777778,12.7166666666667,14.3472222222222,67.69,"forest","urban"
"Classroom_SMC7",2024-04-19,11.8083333333333,11.1111111111111,12,91.755,12.0555555555556,11.1666666666667,12.2222222222222,92.7,10.529012345679,9.46172839506173,10.5746913580247,87.6288888888889,9.05555555555555,8.11111111111111,9.05,83.2,"forest","urban"
"Open_SMO9",2024-04-19,11.9444444444444,11,12.0611111111111,91.3,12.1111111111111,11.1666666666667,12.2222222222222,92.5,10.6203703703704,9.50061728395062,10.6555555555556,87.0455555555556,9.13611111111111,8.11111111111111,9.13611111111111,82.3,"open","urban"
"Overlook_SMO6",2024-04-19,11.8888888888889,11,12,90.11,12.0555555555556,11.1111111111111,12.1111111111111,90.8,10.5783950617284,9.35987654320988,10.5561728395062,85.9322222222222,9.11111111111111,8,9.11111111111111,81.645,"open","urban"
"Pool_SMP11",2024-04-19,11.7777777777778,11.1666666666667,12,95.395,11.9444444444444,11.3888888888889,12.2222222222222,96.8,10.6191358024691,9.69135802469136,10.7185185185185,89.2055555555555,9.33333333333333,8.38888888888889,9.38888888888889,84.5,"forest","urban"
"Classroom_SMC7",2024-04-20,22,13.0611111111111,20.2222222222222,100,22.4444444444444,13.3888888888889,20.3888888888889,100,17.637037037037,11.0623456790123,16.3259259259259,50.4188888888889,11.7777777777778,8.43888888888889,12.2222222222222,20.225,"forest","urban"
"Open_SMO9",2024-04-20,22.5305555555556,13.2777777777778,20.5611111111111,100,22.8333333333333,13.6666666666667,20.7222222222222,100,17.9098765432099,11.1814814814815,16.6123456790123,49.5666666666667,11.8027777777778,8.26666666666667,12.2777777777778,20.6,"open","urban"
"Overlook_SMO6",2024-04-20,23.1972222222222,13.45,21.0611111111111,100,23.7222222222222,14.1666666666667,21.6111111111111,100,18.187037037037,11.3956790123457,16.9092592592593,49.77,11.8333333333333,8.48888888888889,12.2777777777778,20.68,"open","urban"
"Pool_SMP11",2024-04-20,22.475,13.1111111111111,20.5,100,22.6666666666667,13.3888888888889,20.7777777777778,100,17.3271604938272,11.1716049382716,16.0339506172839,52.84,11.7222222222222,8.55,12.2222222222222,22.59,"forest","urban"
"Classroom_SMC7",2024-04-21,11.8888888888889,5.61111111111111,10.1666666666667,47.5,12,5.77777777777778,10.3888888888889,50.5,9.83827160493827,4.29506172839506,8.48024691358025,39.0988888888889,6.93888888888889,2.61111111111111,6.11111111111111,34.89,"forest","urban"
"Open_SMO9",2024-04-21,12.3333333333333,5.95,10.6111111111111,48.77,12.6666666666667,6.16666666666667,10.7777777777778,52.7,9.96913580246914,4.41604938271605,8.59691358024691,39.3944444444444,6.525,2.27777777777778,5.72222222222222,34.18,"open","urban"
"Overlook_SMO6",2024-04-21,12.7527777777778,6.14166666666667,10.8888888888889,47.2,13.2777777777778,6.5,11.3888888888889,48.7,10.1697530864198,4.46728395061728,8.74444444444444,38.3266666666667,6.69166666666667,2.55,5.88888888888889,33.6,"open","urban"
"Pool_SMP11",2024-04-21,11.8638888888889,5.66666666666667,10.1666666666667,51.975,11.9444444444444,5.88888888888889,10.2777777777778,55.6,9.69444444444444,4.39876543209877,8.39938271604938,41.4177777777778,6.46944444444444,2.72222222222222,5.77777777777778,35.9,"forest","urban"
"Classroom_SMC7",2024-04-22,17.4555555555556,8.27777777777778,14.3888888888889,61.065,17.8888888888889,8.77777777777778,14.7777777777778,63.2,13.0802469135802,6.06666666666667,11.0493827160494,34.5922222222222,3.93333333333333,1.27777777777778,3.6,23.08,"forest","urban"
"Open_SMO9",2024-04-22,18.2638888888889,8.83888888888889,15.1222222222222,72.92,18.9444444444444,9.5,16.1111111111111,74.9,13.1956790123457,6.19135802469136,11.1364197530864,35.8388888888889,2.35277777777778,0.686111111111111,2.18611111111111,23.145,"open","urban"
"Overlook_SMO6",2024-04-22,19.4194444444444,9.27777777777778,16.6111111111111,62.81,19.9444444444444,9.5,17.3888888888889,66.8,14.0265432098765,6.51481481481481,11.862962962963,32.9233333333333,3.76111111111111,1.24722222222222,3.42777777777778,21.29,"open","urban"
"Pool_SMP11",2024-04-22,17.7527777777778,8.5,14.7222222222222,69.5,19,9,16,70.9,12.5703703703704,6.00493827160494,10.6845679012346,37.8855555555556,2.71111111111111,0.766666666666668,2.55,23.945,"forest","urban"
"Classroom_SMC7",2024-04-23,22.0305555555556,10.8388888888889,20.0611111111111,77.655,22.3888888888889,11.2777777777778,20.2777777777778,78.2,16.616049382716,8.97777777777778,14.8086419753086,38.6522222222222,4.90833333333333,3.32777777777778,4.74722222222222,20.125,"forest","urban"
"Open_SMO9",2024-04-23,21.8083333333333,11,20.1111111111111,84.255,22.7777777777778,12.1666666666667,20.5,85.8,16.4407407407407,8.92037037037037,14.6728395061728,39.8977777777778,4.13611111111111,3.11111111111111,4.05,19.135,"open","urban"
"Overlook_SMO6",2024-04-23,21.8083333333333,10.6416666666667,19.7777777777778,77.22,22.1666666666667,12.5,20.5,78.5,16.8450617283951,8.81975308641975,14.9191358024691,36.1122222222222,4.79722222222222,3.29722222222222,4.68611111111111,17.79,"open","urban"
"Pool_SMP11",2024-04-23,21.6416666666667,11.45,20,82,21.9444444444444,11.7777777777778,20.2777777777778,82.8,16.0833333333333,9.05,14.4333333333333,42.8944444444444,4.24166666666667,3.05,4.1,22.38,"forest","urban"
"Classroom_SMC7",2024-04-24,22.1166666666667,12.7777777777778,20.7222222222222,67.665,22.5555555555556,13.6111111111111,21.1111111111111,72.4,18.8845679012346,11.4469135802469,17.3444444444444,41.5866666666667,13.2666666666667,9.93888888888889,12.6,30.845,"forest","urban"
"Open_SMO9",2024-04-24,22.975,13.5611111111111,21.6111111111111,69.48,24.3333333333333,13.7777777777778,22.3888888888889,74.2,19.2808641975309,11.6746913580247,17.7839506172839,41.2833333333333,13.2444444444444,9.77777777777778,12.6138888888889,29.19,"open","urban"
"Overlook_SMO6",2024-04-24,24.4444444444444,13.5611111111111,22.3888888888889,67.66,24.8888888888889,14,22.7777777777778,72.5,19.7623456790123,11.7938271604938,18.1913580246914,39.7777777777778,13.2055555555556,9.93888888888889,12.4888888888889,27.145,"open","urban"
"Pool_SMP11",2024-04-24,21.6972222222222,12.8388888888889,20.5,77.61,22.1666666666667,13.1666666666667,20.8888888888889,78.4,18.4561728395062,11.5925925925926,17.0833333333333,45.6566666666667,12.025,9.77777777777778,11.7777777777778,32.98,"forest","urban"
"Classroom_SMC7",2024-04-25,14.4861111111111,9.14166666666667,13.0111111111111,67.62,15.7777777777778,9.88888888888889,13.8888888888889,69.7,12.0037037037037,7.66975308641975,10.8925925925926,55.2722222222222,8.94444444444444,5.68611111111111,8.32777777777778,46.59,"forest","urban"
"Open_SMO9",2024-04-25,14.8333333333333,9.5,13.2777777777778,70.31,16.8888888888889,10.3888888888889,14.8888888888889,72.6,12.2950617283951,7.88395061728395,11.1549382716049,55.3255555555556,8.93888888888889,5.88888888888889,8.38888888888889,44.19,"open","urban"
"Overlook_SMO6",2024-04-25,15.5916666666667,9.22777777777778,13.7527777777778,67.61,17,9.77777777777778,14.7777777777778,70.7,12.5740740740741,7.78641975308642,11.2882716049383,52.1933333333333,9.10555555555555,6,8.5,40.545,"open","urban"
"Pool_SMP11",2024-04-25,14.3888888888889,9.33888888888889,12.95,71.365,15.0555555555556,9.66666666666667,13.5,75.3,11.8506172839506,7.8716049382716,10.8740740740741,58.6222222222222,9.05555555555555,6.05,8.55,50.19,"forest","urban"
"Classroom_SMC7",2024-04-26,16.6722222222222,8.33888888888889,14,89.095,17.2777777777778,8.61111111111111,14.3888888888889,91.4,13.2623456790123,7.22962962962963,11.4962962962963,44.2344444444444,6.40833333333333,5.61111111111111,6.43888888888889,26.79,"forest","urban"
"Open_SMO9",2024-04-26,18.3333333333333,9.22777777777778,15.45,93.75,18.7222222222222,9.5,15.7777777777778,95.8,13.7543209876543,7.56851851851852,11.9240740740741,44.7144444444444,5.95833333333333,5.48888888888889,6.06388888888889,25.29,"open","urban"
"Overlook_SMO6",2024-04-26,17.5861111111111,8.33888888888889,14.6111111111111,89.27,18.2222222222222,8.88888888888889,15.2222222222222,91.9,13.7320987654321,7.17098765432099,11.7907407407407,40.8533333333333,6.33611111111111,5.23611111111111,6.325,22.9,"open","urban"
"Pool_SMP11",2024-04-26,17.4194444444444,8.77777777777778,14.7222222222222,93.54,18.1111111111111,9,15,94.7,13.0833333333333,7.40987654320988,11.4358024691358,47.7311111111111,5.71111111111111,5.21666666666667,5.79722222222222,27.145,"forest","urban"
"Classroom_SMC7",2024-04-27,13.1972222222222,11.2777777777778,13,89.465,13.3333333333333,11.5,13.2222222222222,90.9,11.5481481481481,9.13888888888889,11.1351851851852,73.6977777777778,10.2777777777778,6.93888888888889,9.61111111111111,56.845,"forest","urban"
"Open_SMO9",2024-04-27,13.3333333333333,11.5,13.1111111111111,88.465,13.4444444444444,11.7777777777778,13.3888888888889,91.5,11.741975308642,9.34691358024691,11.3407407407407,74.0722222222222,10.2222222222222,7.11111111111111,9.61111111111111,58,"open","urban"
"Overlook_SMO6",2024-04-27,13.4194444444444,11.2777777777778,13.1111111111111,87.065,13.5555555555556,11.3888888888889,13.2777777777778,88.2,11.7691358024691,9.12716049382716,11.2814814814815,71.5022222222222,10.4444444444444,6.93888888888889,9.66666666666667,55.36,"open","urban"
"Pool_SMP11",2024-04-27,12.6416666666667,11.7777777777778,12.7777777777778,95.1,12.8333333333333,12,13,95.6,11.3493827160494,9.63024691358025,11.1858024691358,80.9466666666667,10.0805555555556,7.38888888888889,9.61111111111111,63.89,"forest","urban"
"Classroom_SMC7",2024-04-28,28.7833333333333,19.2527777777778,28.2777777777778,91.705,29,19.5,28.6111111111111,94.3,22.4469135802469,16.6962962962963,22.1716049382716,60.3166666666667,12.1111111111111,11.3277777777778,12.3277777777778,39.5,"forest","urban"
"Open_SMO9",2024-04-28,29.5972222222222,19.3888888888889,29.0722222222222,92.31,29.9444444444444,19.6111111111111,29.7222222222222,94.5,22.9771604938272,16.7308641975309,22.6413580246914,57.8855555555556,12.1555555555556,11.4888888888889,12.4277777777778,37.49,"open","urban"
"Overlook_SMO6",2024-04-28,29.8888888888889,19.3888888888889,29.5111111111111,89.43,30.8888888888889,20,30.3888888888889,92.8,23.1771604938272,16.5604938271605,22.7246913580247,55.6011111111111,12.2722222222222,11.2777777777778,12.4388888888889,34.625,"open","urban"
"Pool_SMP11",2024-04-28,28.1666666666667,19.2222222222222,27.7777777777778,99,28.4444444444444,19.7222222222222,28.2777777777778,99.4,21.4537037037037,16.6444444444444,21.3438271604938,65.7877777777778,11.6055555555556,11.55,12.05,42.68,"forest","urban"
"Classroom_SMC7",2024-04-29,31.3638888888889,20.0611111111111,31,74.975,32,20.2777777777778,31.8888888888889,76.7,27.4037037037037,18.8845679012346,27.1191358024691,46.5044444444444,19.6916666666667,16.7777777777778,19.55,33.635,"forest","urban"
"Open_SMO9",2024-04-29,33.1722222222222,20.8888888888889,33.45,83.275,34.1111111111111,21.5,34.7222222222222,84.5,28.1574074074074,19.3240740740741,28.1364197530864,46.61,18.1555555555556,16.1611111111111,17.9888888888889,30.345,"open","urban"
"Overlook_SMO6",2024-04-29,33.8638888888889,20.5611111111111,33.7027777777778,80.43,35.1111111111111,21.2222222222222,35.3888888888889,81.2,28.4246913580247,19.0179012345679,28.1111111111111,43.8477777777778,18.7722222222222,16.55,18.6861111111111,28.545,"open","urban"
"Pool_SMP11",2024-04-29,30.5111111111111,20.8388888888889,31,88.2,30.9444444444444,21,31.5,89.9,26.2055555555556,19.0882716049383,26.2512345679012,54.2933333333333,17.6361111111111,16.3888888888889,17.7777777777778,36.445,"forest","urban"
"Classroom_SMC7",2024-04-30,30.2277777777778,19.8388888888889,29.95,79.985,30.9444444444444,20.2777777777778,31,82.3,25.358024691358,17.9351851851852,24.9753086419753,50.6822222222222,16.6111111111111,14.5,16.3888888888889,36.9,"forest","urban"
"Open_SMO9",2024-04-30,31.35,20.0111111111111,31.0611111111111,85.15,31.8333333333333,20.6111111111111,32.1111111111111,87.8,25.9117283950617,17.9098765432099,25.4518518518519,48.3044444444444,15.9277777777778,14.3277777777778,15.8972222222222,33.67,"open","urban"
"Overlook_SMO6",2024-04-30,31.475,19.7527777777778,31.2027777777778,81.965,31.9444444444444,20.3888888888889,31.7777777777778,84.4,26.0888888888889,17.8203703703704,25.541975308642,46.8688888888889,16.4222222222222,14.575,16.3472222222222,32.67,"open","urban"
"Pool_SMP11",2024-04-30,29.1972222222222,19.7527777777778,28.8888888888889,89.8,29.6666666666667,19.8888888888889,29.3888888888889,91.6,24.0833333333333,17.9666666666667,23.9043209876543,57.9322222222222,15.3333333333333,14.2777777777778,15.55,39.545,"forest","urban"
"Classroom_SMC7",2024-05-01,26.7777777777778,17.8138888888889,25.5,97.8,27.1666666666667,17.8888888888889,26,98.2,23.1981481481481,16.7413580246914,22.5833333333333,55.6277777777778,16.6666666666667,15.4888888888889,17.2777777777778,36.045,"forest","urban"
"Open_SMO9",2024-05-01,28.475,18.2527777777778,27.2777777777778,100,29.5555555555556,18.5,28.6111111111111,100,24.0469135802469,16.9351851851852,23.3487654320988,53.08,16.0194444444444,15.05,16.6611111111111,33.845,"open","urban"
"Overlook_SMO6",2024-05-01,29.1972222222222,18.3888888888889,27.95,97.92,29.7222222222222,18.7777777777778,28.6111111111111,98.7,24.3512345679012,16.9265432098765,23.5851851851852,51.1655555555556,16.7722222222222,15,17.3888888888889,30.9,"open","urban"
"Pool_SMP11",2024-05-01,26.5861111111111,18.3388888888889,25.6111111111111,100,26.7777777777778,18.7222222222222,25.7777777777778,100,22.4814814814815,16.9098765432099,22.0987654320988,60.8122222222222,16.025,15.125,16.7222222222222,39.845,"forest","urban"
"Classroom_SMC7",2024-05-02,31.2222222222222,19.7222222222222,30.7222222222222,95.455,31.6111111111111,19.7777777777778,31.3888888888889,96.3,26.3425925925926,18.1074074074074,25.9228395061728,48.83,14.6055555555556,14.2166666666667,15,32.99,"forest","urban"
"Open_SMO9",2024-05-02,32.3083333333333,20.1111111111111,31.8388888888889,99.91,33.6111111111111,20.7222222222222,33.6111111111111,100,27.2197530864198,18.3240740740741,26.8234567901235,47.0944444444444,14.1555555555556,14.125,14.6861111111111,29.835,"open","urban"
"Overlook_SMO6",2024-05-02,33.2527777777778,20.1722222222222,33.0611111111111,96.365,33.7777777777778,21.1111111111111,33.7777777777778,96.9,27.5808641975309,18.2913580246914,27.1191358024691,45.0422222222222,14.5694444444444,14.2166666666667,15.0388888888889,27.9,"open","urban"
